"id","type","tr_key","table_name","item_id","facet","language_id","text","pluralization_index"
4480,"ViewTranslation","Aug [abbreviated month]","",,"",1886,"Aug",1
4481,"ViewTranslation","Sep [abbreviated month]","",,"",1886,"Sep",1
4482,"ViewTranslation","Oct [abbreviated month]","",,"",1886,"Okt",1
4483,"ViewTranslation","Nov [abbreviated month]","",,"",1886,"Nov",1
4484,"ViewTranslation","Dec [abbreviated month]","",,"",1886,"Des",1
4485,"ViewTranslation","Sunday [weekday]","",,"",1930,"Dimanche",1
4486,"ViewTranslation","Monday [weekday]","",,"",1930,"Lundi",1
4487,"ViewTranslation","Tuesday [weekday]","",,"",1930,"Mardi",1
4488,"ViewTranslation","Wednesday [weekday]","",,"",1930,"Mercredi",1
4489,"ViewTranslation","Thursday [weekday]","",,"",1930,"Jeudi",1
4490,"ViewTranslation","Friday [weekday]","",,"",1930,"Vendredi",1
4491,"ViewTranslation","Saturday [weekday]","",,"",1930,"Samedi",1
4492,"ViewTranslation","Sun [abbreviated weekday]","",,"",1930,"Dim",1
4493,"ViewTranslation","Mon [abbreviated weekday]","",,"",1930,"Lun",1
4494,"ViewTranslation","Tue [abbreviated weekday]","",,"",1930,"Mar",1
4495,"ViewTranslation","Wed [abbreviated weekday]","",,"",1930,"Mer",1
4496,"ViewTranslation","Thu [abbreviated weekday]","",,"",1930,"Jeu",1
4497,"ViewTranslation","Fri [abbreviated weekday]","",,"",1930,"Ven",1
4498,"ViewTranslation","Sat [abbreviated weekday]","",,"",1930,"Sam",1
4499,"ViewTranslation","January [month]","",,"",1930,"Janvier",1
4500,"ViewTranslation","February [month]","",,"",1930,"Février",1
4501,"ViewTranslation","March [month]","",,"",1930,"Mars",1
4502,"ViewTranslation","April [month]","",,"",1930,"Avril",1
4503,"ViewTranslation","May [month]","",,"",1930,"Mai",1
4504,"ViewTranslation","June [month]","",,"",1930,"Juin",1
4505,"ViewTranslation","July [month]","",,"",1930,"Juillet",1
4506,"ViewTranslation","August [month]","",,"",1930,"Août",1
4507,"ViewTranslation","September [month]","",,"",1930,"Septembre",1
4508,"ViewTranslation","October [month]","",,"",1930,"Octobre",1
4509,"ViewTranslation","November [month]","",,"",1930,"Novembre",1
4510,"ViewTranslation","December [month]","",,"",1930,"Décembre",1
4511,"ViewTranslation","Jan [abbreviated month]","",,"",1930,"Jan",1
4512,"ViewTranslation","Feb [abbreviated month]","",,"",1930,"Fév",1
4513,"ViewTranslation","Mar [abbreviated month]","",,"",1930,"Mar",1
4514,"ViewTranslation","Apr [abbreviated month]","",,"",1930,"Avr",1
4515,"ViewTranslation","May [abbreviated month]","",,"",1930,"Mai",1
4516,"ViewTranslation","Jun [abbreviated month]","",,"",1930,"Jun",1
4517,"ViewTranslation","Jul [abbreviated month]","",,"",1930,"Jui",1
4518,"ViewTranslation","Aug [abbreviated month]","",,"",1930,"Aoû",1
4519,"ViewTranslation","Sep [abbreviated month]","",,"",1930,"Sep",1
4520,"ViewTranslation","Oct [abbreviated month]","",,"",1930,"Oct",1
4521,"ViewTranslation","Nov [abbreviated month]","",,"",1930,"Nov",1
4522,"ViewTranslation","Dec [abbreviated month]","",,"",1930,"Déc",1
4523,"ViewTranslation","Sunday [weekday]","",,"",2115,"Dé domhnaigh",1
4524,"ViewTranslation","Monday [weekday]","",,"",2115,"Dé luain",1
4525,"ViewTranslation","Tuesday [weekday]","",,"",2115,"Dé máirt",1
4526,"ViewTranslation","Wednesday [weekday]","",,"",2115,"Dé céadaoin",1
4527,"ViewTranslation","Thursday [weekday]","",,"",2115,"Déardaoin",1
4528,"ViewTranslation","Friday [weekday]","",,"",2115,"Dé haoine",1
4529,"ViewTranslation","Saturday [weekday]","",,"",2115,"Dé sathairn",1
4530,"ViewTranslation","Sun [abbreviated weekday]","",,"",2115,"Domh",1
4531,"ViewTranslation","Mon [abbreviated weekday]","",,"",2115,"Luan",1
4532,"ViewTranslation","Tue [abbreviated weekday]","",,"",2115,"Máirt",1
4533,"ViewTranslation","Wed [abbreviated weekday]","",,"",2115,"Céad",1
4534,"ViewTranslation","Thu [abbreviated weekday]","",,"",2115,"Déar",1
4535,"ViewTranslation","Fri [abbreviated weekday]","",,"",2115,"Aoine",1
4536,"ViewTranslation","Sat [abbreviated weekday]","",,"",2115,"Sath",1
4537,"ViewTranslation","January [month]","",,"",2115,"Eanáir",1
4538,"ViewTranslation","February [month]","",,"",2115,"Feabhra",1
4539,"ViewTranslation","March [month]","",,"",2115,"Márta",1
4540,"ViewTranslation","April [month]","",,"",2115,"Aibreán",1
4541,"ViewTranslation","May [month]","",,"",2115,"Mí na bealtaine",1
4542,"ViewTranslation","June [month]","",,"",2115,"Meith",1
4543,"ViewTranslation","July [month]","",,"",2115,"Iúil",1
4544,"ViewTranslation","August [month]","",,"",2115,"Lúnasa",1
4545,"ViewTranslation","September [month]","",,"",2115,"Meán fómhair",1
4546,"ViewTranslation","October [month]","",,"",2115,"Deireadh fómhair",1
4547,"ViewTranslation","November [month]","",,"",2115,"Mí na samhna",1
4548,"ViewTranslation","December [month]","",,"",2115,"Mí na nollag",1
4549,"ViewTranslation","Jan [abbreviated month]","",,"",2115,"Ean",1
4550,"ViewTranslation","Feb [abbreviated month]","",,"",2115,"Feabh",1
4551,"ViewTranslation","Mar [abbreviated month]","",,"",2115,"Márta",1
4552,"ViewTranslation","Apr [abbreviated month]","",,"",2115,"Aib",1
4553,"ViewTranslation","May [abbreviated month]","",,"",2115,"Beal",1
4554,"ViewTranslation","Jun [abbreviated month]","",,"",2115,"Meith",1
4555,"ViewTranslation","Jul [abbreviated month]","",,"",2115,"Iúil",1
4556,"ViewTranslation","Aug [abbreviated month]","",,"",2115,"Lún",1
4557,"ViewTranslation","Sep [abbreviated month]","",,"",2115,"Mfómh",1
4558,"ViewTranslation","Oct [abbreviated month]","",,"",2115,"Dfómh",1
4559,"ViewTranslation","Nov [abbreviated month]","",,"",2115,"Samh",1
4560,"ViewTranslation","Dec [abbreviated month]","",,"",2115,"Noll",1
4561,"ViewTranslation","Sunday [weekday]","",,"",2112,"Didòmhnaich",1
4562,"ViewTranslation","Monday [weekday]","",,"",2112,"Diluain",1
4563,"ViewTranslation","Tuesday [weekday]","",,"",2112,"Dimàirt",1
4564,"ViewTranslation","Wednesday [weekday]","",,"",2112,"Diciadain",1
4565,"ViewTranslation","Thursday [weekday]","",,"",2112,"Diardaoin",1
4566,"ViewTranslation","Friday [weekday]","",,"",2112,"Dihaoine",1
4567,"ViewTranslation","Saturday [weekday]","",,"",2112,"Disathairne",1
4568,"ViewTranslation","Sun [abbreviated weekday]","",,"",2112,"Dido",1
4569,"ViewTranslation","Mon [abbreviated weekday]","",,"",2112,"Dilu",1
4570,"ViewTranslation","Tue [abbreviated weekday]","",,"",2112,"Dim",1
4571,"ViewTranslation","Wed [abbreviated weekday]","",,"",2112,"Dic",1
4572,"ViewTranslation","Thu [abbreviated weekday]","",,"",2112,"Diar",1
4573,"ViewTranslation","Fri [abbreviated weekday]","",,"",2112,"Diha",1
4574,"ViewTranslation","Sat [abbreviated weekday]","",,"",2112,"Disa",1
4575,"ViewTranslation","January [month]","",,"",2112,"Am faoilteach",1
4576,"ViewTranslation","February [month]","",,"",2112,"An gearran",1
4577,"ViewTranslation","March [month]","",,"",2112,"Am màrt",1
4578,"ViewTranslation","April [month]","",,"",2112,"An giblean",1
4579,"ViewTranslation","May [month]","",,"",2112,"A' mhàigh",1
4580,"ViewTranslation","June [month]","",,"",2112,"An t-mhìos",1
4581,"ViewTranslation","July [month]","",,"",2112,"An t-luchar",1
4582,"ViewTranslation","August [month]","",,"",2112,"An lùnasdal",1
4583,"ViewTranslation","September [month]","",,"",2112,"An t-sultain",1
4584,"ViewTranslation","October [month]","",,"",2112,"An damhair",1
4585,"ViewTranslation","November [month]","",,"",2112,"An t-samhain",1
4586,"ViewTranslation","December [month]","",,"",2112,"An dùbhlachd",1
4587,"ViewTranslation","Jan [abbreviated month]","",,"",2112,"Fao",1
4588,"ViewTranslation","Feb [abbreviated month]","",,"",2112,"Gea",1
4589,"ViewTranslation","Mar [abbreviated month]","",,"",2112,"Màr",1
4590,"ViewTranslation","Apr [abbreviated month]","",,"",2112,"Gib",1
4591,"ViewTranslation","May [abbreviated month]","",,"",2112,"Mhà",1
4592,"ViewTranslation","Jun [abbreviated month]","",,"",2112,"Ogm",1
4593,"ViewTranslation","Jul [abbreviated month]","",,"",2112,"Luc",1
4594,"ViewTranslation","Aug [abbreviated month]","",,"",2112,"Lùn",1
4595,"ViewTranslation","Sep [abbreviated month]","",,"",2112,"Sul",1
4596,"ViewTranslation","Oct [abbreviated month]","",,"",2112,"Dam",1
4597,"ViewTranslation","Nov [abbreviated month]","",,"",2112,"Sam",1
4598,"ViewTranslation","Dec [abbreviated month]","",,"",2112,"Dùb",1
4599,"ViewTranslation","Sunday [weekday]","",,"",2116,"Domingo",1
4600,"ViewTranslation","Monday [weekday]","",,"",2116,"Luns",1
4601,"ViewTranslation","Tuesday [weekday]","",,"",2116,"Martes",1
4602,"ViewTranslation","Wednesday [weekday]","",,"",2116,"Mércores",1
4603,"ViewTranslation","Thursday [weekday]","",,"",2116,"Xoves",1
4604,"ViewTranslation","Friday [weekday]","",,"",2116,"Venres",1
4605,"ViewTranslation","Saturday [weekday]","",,"",2116,"Sábado",1
4606,"ViewTranslation","Sun [abbreviated weekday]","",,"",2116,"Dom",1
4607,"ViewTranslation","Mon [abbreviated weekday]","",,"",2116,"Lun",1
4608,"ViewTranslation","Tue [abbreviated weekday]","",,"",2116,"Mar",1
4609,"ViewTranslation","Wed [abbreviated weekday]","",,"",2116,"Mér",1
4610,"ViewTranslation","Thu [abbreviated weekday]","",,"",2116,"Xov",1
4611,"ViewTranslation","Fri [abbreviated weekday]","",,"",2116,"Ven",1
4612,"ViewTranslation","Sat [abbreviated weekday]","",,"",2116,"Sáb",1
4613,"ViewTranslation","January [month]","",,"",2116,"Xaneiro",1
4614,"ViewTranslation","February [month]","",,"",2116,"Febreiro",1
4615,"ViewTranslation","March [month]","",,"",2116,"Marzo",1
4616,"ViewTranslation","April [month]","",,"",2116,"Abril",1
4617,"ViewTranslation","May [month]","",,"",2116,"Maio",1
4618,"ViewTranslation","June [month]","",,"",2116,"Xuño",1
4619,"ViewTranslation","July [month]","",,"",2116,"Xullo",1
4620,"ViewTranslation","August [month]","",,"",2116,"Agosto",1
4621,"ViewTranslation","September [month]","",,"",2116,"Setembro",1
4622,"ViewTranslation","October [month]","",,"",2116,"Outubro",1
4623,"ViewTranslation","November [month]","",,"",2116,"Novembro",1
4624,"ViewTranslation","December [month]","",,"",2116,"Decembro",1
4625,"ViewTranslation","Jan [abbreviated month]","",,"",2116,"Xan",1
4626,"ViewTranslation","Feb [abbreviated month]","",,"",2116,"Feb",1
4627,"ViewTranslation","Mar [abbreviated month]","",,"",2116,"Mar",1
4628,"ViewTranslation","Apr [abbreviated month]","",,"",2116,"Abr",1
4629,"ViewTranslation","May [abbreviated month]","",,"",2116,"Mai",1
4630,"ViewTranslation","Jun [abbreviated month]","",,"",2116,"Xuñ",1
4631,"ViewTranslation","Jul [abbreviated month]","",,"",2116,"Xul",1
4632,"ViewTranslation","Aug [abbreviated month]","",,"",2116,"Ago",1
4633,"ViewTranslation","Sep [abbreviated month]","",,"",2116,"Set",1
4634,"ViewTranslation","Oct [abbreviated month]","",,"",2116,"Out",1
4635,"ViewTranslation","Nov [abbreviated month]","",,"",2116,"Nov",1
4636,"ViewTranslation","Dec [abbreviated month]","",,"",2116,"Dec",1
4637,"ViewTranslation","Sunday [weekday]","",,"",2226,"રવિવાર",1
4638,"ViewTranslation","Monday [weekday]","",,"",2226,"સોમવાર",1
4639,"ViewTranslation","Tuesday [weekday]","",,"",2226,"મન્ગળવાર",1
4640,"ViewTranslation","Wednesday [weekday]","",,"",2226,"બુધવાર",1
4641,"ViewTranslation","Thursday [weekday]","",,"",2226,"ગુરુવાર",1
4642,"ViewTranslation","Friday [weekday]","",,"",2226,"શુક્રવાર",1
4643,"ViewTranslation","Saturday [weekday]","",,"",2226,"શનિવાર",1
4644,"ViewTranslation","Sun [abbreviated weekday]","",,"",2226,"રવિ",1
4645,"ViewTranslation","Mon [abbreviated weekday]","",,"",2226,"સોમ",1
4646,"ViewTranslation","Tue [abbreviated weekday]","",,"",2226,"મન્ગળ",1
4647,"ViewTranslation","Wed [abbreviated weekday]","",,"",2226,"બુધ",1
4648,"ViewTranslation","Thu [abbreviated weekday]","",,"",2226,"ગુરુ",1
4649,"ViewTranslation","Fri [abbreviated weekday]","",,"",2226,"શુક્ર",1
4650,"ViewTranslation","Sat [abbreviated weekday]","",,"",2226,"શનિ",1
4651,"ViewTranslation","January [month]","",,"",2226,"જાન્યુઆરી",1
4652,"ViewTranslation","February [month]","",,"",2226,"ફેબ્રુઆરી",1
4653,"ViewTranslation","March [month]","",,"",2226,"માર્ચ",1
4654,"ViewTranslation","April [month]","",,"",2226,"એપ્રિલ",1
4655,"ViewTranslation","May [month]","",,"",2226,"મે",1
4656,"ViewTranslation","June [month]","",,"",2226,"જુન",1
4657,"ViewTranslation","July [month]","",,"",2226,"જુલાઇ",1
4658,"ViewTranslation","August [month]","",,"",2226,"ઓગસ્ટ",1
4659,"ViewTranslation","September [month]","",,"",2226,"સેપ્ટેમ્બર",1
4660,"ViewTranslation","October [month]","",,"",2226,"ઓક્ટોબર",1
4661,"ViewTranslation","November [month]","",,"",2226,"નવેમ્બર",1
4662,"ViewTranslation","December [month]","",,"",2226,"ડિસેમ્બર",1
4663,"ViewTranslation","Jan [abbreviated month]","",,"",2226,"જાન",1
4664,"ViewTranslation","Feb [abbreviated month]","",,"",2226,"ફેબ",1
4665,"ViewTranslation","Mar [abbreviated month]","",,"",2226,"માર",1
4666,"ViewTranslation","Apr [abbreviated month]","",,"",2226,"એપ્ર",1
4667,"ViewTranslation","May [abbreviated month]","",,"",2226,"મે",1
4668,"ViewTranslation","Jun [abbreviated month]","",,"",2226,"જુન",1
4669,"ViewTranslation","Jul [abbreviated month]","",,"",2226,"જુલ",1
4670,"ViewTranslation","Aug [abbreviated month]","",,"",2226,"ઓગ",1
4671,"ViewTranslation","Sep [abbreviated month]","",,"",2226,"સેપ્ટ",1
4672,"ViewTranslation","Oct [abbreviated month]","",,"",2226,"ઓક્ટ",1
4673,"ViewTranslation","Nov [abbreviated month]","",,"",2226,"નોવ",1
4674,"ViewTranslation","Dec [abbreviated month]","",,"",2226,"ડિસ",1
4675,"ViewTranslation","Sunday [weekday]","",,"",2125,"Jedoonee",1
4676,"ViewTranslation","Monday [weekday]","",,"",2125,"Jelhein",1
4677,"ViewTranslation","Tuesday [weekday]","",,"",2125,"Jemayrt",1
4678,"ViewTranslation","Wednesday [weekday]","",,"",2125,"Jercean",1
4679,"ViewTranslation","Thursday [weekday]","",,"",2125,"Jerdein",1
4680,"ViewTranslation","Friday [weekday]","",,"",2125,"Jeheiney",1
4681,"ViewTranslation","Saturday [weekday]","",,"",2125,"Jesarn",1
4682,"ViewTranslation","Sun [abbreviated weekday]","",,"",2125,"Jed",1
4683,"ViewTranslation","Mon [abbreviated weekday]","",,"",2125,"Jel",1
4684,"ViewTranslation","Tue [abbreviated weekday]","",,"",2125,"Jem",1
4685,"ViewTranslation","Wed [abbreviated weekday]","",,"",2125,"Jerc",1
4686,"ViewTranslation","Thu [abbreviated weekday]","",,"",2125,"Jerd",1
4687,"ViewTranslation","Fri [abbreviated weekday]","",,"",2125,"Jeh",1
4688,"ViewTranslation","Sat [abbreviated weekday]","",,"",2125,"Jes",1
4689,"ViewTranslation","January [month]","",,"",2125,"Jerrey-geuree",1
4690,"ViewTranslation","February [month]","",,"",2125,"Toshiaght-arree",1
4691,"ViewTranslation","March [month]","",,"",2125,"Mayrnt",1
4692,"ViewTranslation","April [month]","",,"",2125,"Averil",1
4693,"ViewTranslation","May [month]","",,"",2125,"Boaldyn",1
4694,"ViewTranslation","June [month]","",,"",2125,"Mean-souree",1
4695,"ViewTranslation","July [month]","",,"",2125,"Jerrey-souree",1
4696,"ViewTranslation","August [month]","",,"",2125,"Luanistyn",1
4697,"ViewTranslation","September [month]","",,"",2125,"Mean-fouyir",1
4698,"ViewTranslation","October [month]","",,"",2125,"Jerrey-fouyir",1
4699,"ViewTranslation","November [month]","",,"",2125,"Mee houney",1
4700,"ViewTranslation","December [month]","",,"",2125,"Mee ny nollick",1
4701,"ViewTranslation","Jan [abbreviated month]","",,"",2125,"J-guer",1
4702,"ViewTranslation","Feb [abbreviated month]","",,"",2125,"T-arree",1
4703,"ViewTranslation","Mar [abbreviated month]","",,"",2125,"Mayrnt",1
4704,"ViewTranslation","Apr [abbreviated month]","",,"",2125,"Avrril",1
4705,"ViewTranslation","May [abbreviated month]","",,"",2125,"Boaldyn",1
4706,"ViewTranslation","Jun [abbreviated month]","",,"",2125,"M-souree",1
4707,"ViewTranslation","Jul [abbreviated month]","",,"",2125,"J-souree",1
4708,"ViewTranslation","Aug [abbreviated month]","",,"",2125,"Luanistyn",1
4709,"ViewTranslation","Sep [abbreviated month]","",,"",2125,"M-fouyir",1
4710,"ViewTranslation","Oct [abbreviated month]","",,"",2125,"J-fouyir",1
4711,"ViewTranslation","Nov [abbreviated month]","",,"",2125,"M.houney",1
4712,"ViewTranslation","Dec [abbreviated month]","",,"",2125,"M.nollick",1
4713,"ViewTranslation","Sunday [weekday]","",,"",2323,"יום ראשון",1
4714,"ViewTranslation","Monday [weekday]","",,"",2323,"יום שני",1
4715,"ViewTranslation","Tuesday [weekday]","",,"",2323,"יום שלישי",1
4716,"ViewTranslation","Wednesday [weekday]","",,"",2323,"יום רביעי",1
4717,"ViewTranslation","Thursday [weekday]","",,"",2323,"יום חמישי",1
4718,"ViewTranslation","Friday [weekday]","",,"",2323,"יום ששי",1
4719,"ViewTranslation","Saturday [weekday]","",,"",2323,"יום שבת",1
4720,"ViewTranslation","Sun [abbreviated weekday]","",,"",2323,"יום א'",1
4721,"ViewTranslation","Mon [abbreviated weekday]","",,"",2323,"יום ב'",1
4722,"ViewTranslation","Tue [abbreviated weekday]","",,"",2323,"יום ג'",1
4723,"ViewTranslation","Wed [abbreviated weekday]","",,"",2323,"יום ד'",1
4724,"ViewTranslation","Thu [abbreviated weekday]","",,"",2323,"יום ה'",1
4725,"ViewTranslation","Fri [abbreviated weekday]","",,"",2323,"יום ו'",1
4726,"ViewTranslation","Sat [abbreviated weekday]","",,"",2323,"שבת",1
4727,"ViewTranslation","January [month]","",,"",2323,"ינואר",1
4728,"ViewTranslation","February [month]","",,"",2323,"פברואר",1
4729,"ViewTranslation","March [month]","",,"",2323,"מרץ",1
4730,"ViewTranslation","April [month]","",,"",2323,"אפריל",1
4731,"ViewTranslation","May [month]","",,"",2323,"מאי",1
4732,"ViewTranslation","June [month]","",,"",2323,"יוני",1
4733,"ViewTranslation","July [month]","",,"",2323,"יולי",1
4734,"ViewTranslation","August [month]","",,"",2323,"אוגוסט",1
4735,"ViewTranslation","September [month]","",,"",2323,"ספטמבר",1
4736,"ViewTranslation","October [month]","",,"",2323,"אוקטובר",1
4737,"ViewTranslation","November [month]","",,"",2323,"נובמבר",1
4738,"ViewTranslation","December [month]","",,"",2323,"דצמבר",1
4739,"ViewTranslation","Jan [abbreviated month]","",,"",2323,"ינו",1
4740,"ViewTranslation","Feb [abbreviated month]","",,"",2323,"פבר",1
4741,"ViewTranslation","Mar [abbreviated month]","",,"",2323,"מרץ",1
4742,"ViewTranslation","Apr [abbreviated month]","",,"",2323,"אפר",1
4743,"ViewTranslation","May [abbreviated month]","",,"",2323,"מאי",1
4744,"ViewTranslation","Jun [abbreviated month]","",,"",2323,"יונ",1
4745,"ViewTranslation","Jul [abbreviated month]","",,"",2323,"יול",1
4746,"ViewTranslation","Aug [abbreviated month]","",,"",2323,"אוג",1
4747,"ViewTranslation","Sep [abbreviated month]","",,"",2323,"ספט",1
4748,"ViewTranslation","Oct [abbreviated month]","",,"",2323,"אוק",1
4749,"ViewTranslation","Nov [abbreviated month]","",,"",2323,"נוב",1
4750,"ViewTranslation","Dec [abbreviated month]","",,"",2323,"דצמ",1
4751,"ViewTranslation","Sunday [weekday]","",,"",2343,"रविवार ",1
4752,"ViewTranslation","Monday [weekday]","",,"",2343,"सोमवार ",1
4753,"ViewTranslation","Tuesday [weekday]","",,"",2343,"मंगलवार ",1
4754,"ViewTranslation","Wednesday [weekday]","",,"",2343,"बुधवार ",1
4755,"ViewTranslation","Thursday [weekday]","",,"",2343,"गुरुवार ",1
4756,"ViewTranslation","Friday [weekday]","",,"",2343,"शुक्रवार ",1
4757,"ViewTranslation","Saturday [weekday]","",,"",2343,"शनिवार ",1
4758,"ViewTranslation","Sun [abbreviated weekday]","",,"",2343,"रवि ",1
4759,"ViewTranslation","Mon [abbreviated weekday]","",,"",2343,"सोम ",1
4760,"ViewTranslation","Tue [abbreviated weekday]","",,"",2343,"मंगल ",1
4761,"ViewTranslation","Wed [abbreviated weekday]","",,"",2343,"बुध ",1
4762,"ViewTranslation","Thu [abbreviated weekday]","",,"",2343,"गुरु ",1
4763,"ViewTranslation","Fri [abbreviated weekday]","",,"",2343,"शुक्र ",1
4764,"ViewTranslation","Sat [abbreviated weekday]","",,"",2343,"शनि ",1
4765,"ViewTranslation","January [month]","",,"",2343,"जनवरी",1
4766,"ViewTranslation","February [month]","",,"",2343,"फ़रवरी",1
4767,"ViewTranslation","March [month]","",,"",2343,"मार्च",1
4768,"ViewTranslation","April [month]","",,"",2343,"अप्र ल",1
4769,"ViewTranslation","May [month]","",,"",2343,"मई",1
4770,"ViewTranslation","June [month]","",,"",2343,"जून",1
4771,"ViewTranslation","July [month]","",,"",2343,"जुलाई",1
4772,"ViewTranslation","August [month]","",,"",2343,"अगस्त",1
4773,"ViewTranslation","September [month]","",,"",2343,"सितम्बर",1
4774,"ViewTranslation","October [month]","",,"",2343,"अक्टूबर",1
4775,"ViewTranslation","November [month]","",,"",2343,"नवम्बर",1
4776,"ViewTranslation","December [month]","",,"",2343,"दिसम्बर",1
4777,"ViewTranslation","Jan [abbreviated month]","",,"",2343,"जनवरी",1
4778,"ViewTranslation","Feb [abbreviated month]","",,"",2343,"फ़रवरी",1
4779,"ViewTranslation","Mar [abbreviated month]","",,"",2343,"मार्च",1
4780,"ViewTranslation","Apr [abbreviated month]","",,"",2343,"अप्र ल",1
4781,"ViewTranslation","May [abbreviated month]","",,"",2343,"मई",1
4782,"ViewTranslation","Jun [abbreviated month]","",,"",2343,"जून",1
4783,"ViewTranslation","Jul [abbreviated month]","",,"",2343,"जुलाई",1
4784,"ViewTranslation","Aug [abbreviated month]","",,"",2343,"अगस्त",1
4785,"ViewTranslation","Sep [abbreviated month]","",,"",2343,"सितम्बर",1
4786,"ViewTranslation","Oct [abbreviated month]","",,"",2343,"अक्टूबर",1
4787,"ViewTranslation","Nov [abbreviated month]","",,"",2343,"नवम्बर",1
4788,"ViewTranslation","Dec [abbreviated month]","",,"",2343,"दिसम्बर",1
4789,"ViewTranslation","Sunday [weekday]","",,"",2418,"Nedjelja",1
4790,"ViewTranslation","Monday [weekday]","",,"",2418,"Ponedjeljak",1
4791,"ViewTranslation","Tuesday [weekday]","",,"",2418,"Utorak",1
4792,"ViewTranslation","Wednesday [weekday]","",,"",2418,"Srijeda",1
4793,"ViewTranslation","Thursday [weekday]","",,"",2418,"Četvrtak",1
4794,"ViewTranslation","Friday [weekday]","",,"",2418,"Petak",1
4795,"ViewTranslation","Saturday [weekday]","",,"",2418,"Subota",1
4796,"ViewTranslation","Sun [abbreviated weekday]","",,"",2418,"Ned",1
4797,"ViewTranslation","Mon [abbreviated weekday]","",,"",2418,"Pon",1
4798,"ViewTranslation","Tue [abbreviated weekday]","",,"",2418,"Uto",1
4799,"ViewTranslation","Wed [abbreviated weekday]","",,"",2418,"Sri",1
4800,"ViewTranslation","Thu [abbreviated weekday]","",,"",2418,"Čet",1
4801,"ViewTranslation","Fri [abbreviated weekday]","",,"",2418,"Pet",1
4802,"ViewTranslation","Sat [abbreviated weekday]","",,"",2418,"Sub",1
4803,"ViewTranslation","January [month]","",,"",2418,"Siječanj",1
4804,"ViewTranslation","February [month]","",,"",2418,"Veljača",1
4805,"ViewTranslation","March [month]","",,"",2418,"Ožujak",1
4806,"ViewTranslation","April [month]","",,"",2418,"Travanj",1
4807,"ViewTranslation","May [month]","",,"",2418,"Svibanj",1
4808,"ViewTranslation","June [month]","",,"",2418,"Lipanj",1
4809,"ViewTranslation","July [month]","",,"",2418,"Srpanj",1
4810,"ViewTranslation","August [month]","",,"",2418,"Kolovoz",1
4811,"ViewTranslation","September [month]","",,"",2418,"Rujan",1
4812,"ViewTranslation","October [month]","",,"",2418,"Listopad",1
4813,"ViewTranslation","November [month]","",,"",2418,"Studeni",1
4814,"ViewTranslation","December [month]","",,"",2418,"Prosinac",1
4815,"ViewTranslation","Jan [abbreviated month]","",,"",2418,"Sij",1
4816,"ViewTranslation","Feb [abbreviated month]","",,"",2418,"Vel",1
4817,"ViewTranslation","Mar [abbreviated month]","",,"",2418,"Ožu",1
4818,"ViewTranslation","Apr [abbreviated month]","",,"",2418,"Tra",1
4819,"ViewTranslation","May [abbreviated month]","",,"",2418,"Svi",1
4820,"ViewTranslation","Jun [abbreviated month]","",,"",2418,"Lip",1
4821,"ViewTranslation","Jul [abbreviated month]","",,"",2418,"Srp",1
4822,"ViewTranslation","Aug [abbreviated month]","",,"",2418,"Kol",1
4823,"ViewTranslation","Sep [abbreviated month]","",,"",2418,"Ruj",1
4824,"ViewTranslation","Oct [abbreviated month]","",,"",2418,"Lis",1
4825,"ViewTranslation","Nov [abbreviated month]","",,"",2418,"Stu",1
4826,"ViewTranslation","Dec [abbreviated month]","",,"",2418,"Pro",1
4827,"ViewTranslation","Sunday [weekday]","",,"",2443,"Vasárnap",1
4828,"ViewTranslation","Monday [weekday]","",,"",2443,"Hétfő",1
4829,"ViewTranslation","Tuesday [weekday]","",,"",2443,"Kedd",1
4830,"ViewTranslation","Wednesday [weekday]","",,"",2443,"Szerda",1
4831,"ViewTranslation","Thursday [weekday]","",,"",2443,"Csütörtök",1
4832,"ViewTranslation","Friday [weekday]","",,"",2443,"Péntek",1
4833,"ViewTranslation","Saturday [weekday]","",,"",2443,"Szombat",1
4834,"ViewTranslation","Sun [abbreviated weekday]","",,"",2443,"v",1
4835,"ViewTranslation","Mon [abbreviated weekday]","",,"",2443,"h",1
4836,"ViewTranslation","Tue [abbreviated weekday]","",,"",2443,"k",1
4837,"ViewTranslation","Wed [abbreviated weekday]","",,"",2443,"Sze",1
4838,"ViewTranslation","Thu [abbreviated weekday]","",,"",2443,"Cs",1
4839,"ViewTranslation","Fri [abbreviated weekday]","",,"",2443,"p",1
4840,"ViewTranslation","Sat [abbreviated weekday]","",,"",2443,"Szo",1
4841,"ViewTranslation","January [month]","",,"",2443,"Január",1
4842,"ViewTranslation","February [month]","",,"",2443,"Február",1
4843,"ViewTranslation","March [month]","",,"",2443,"Március",1
4844,"ViewTranslation","April [month]","",,"",2443,"Április",1
4845,"ViewTranslation","May [month]","",,"",2443,"Május",1
4846,"ViewTranslation","June [month]","",,"",2443,"Június",1
4847,"ViewTranslation","July [month]","",,"",2443,"Július",1
4848,"ViewTranslation","August [month]","",,"",2443,"Augusztus",1
4849,"ViewTranslation","September [month]","",,"",2443,"Szeptember",1
4850,"ViewTranslation","October [month]","",,"",2443,"Október",1
4851,"ViewTranslation","November [month]","",,"",2443,"November",1
4852,"ViewTranslation","December [month]","",,"",2443,"December",1
4853,"ViewTranslation","Jan [abbreviated month]","",,"",2443,"Jan",1
4854,"ViewTranslation","Feb [abbreviated month]","",,"",2443,"Feb",1
